origin,temp,dewpoint,humidity,precip,pressure,wind_speed,wind_dir,visib,time_hour
JFK,23.37,19.37,78.12,0.03,101.83,2.79,127.03,4,2017-09-16T15:00:00Z
JFK,23.03,19.25,79.12,0.02,101.85,2.7,126.64,2,2017-09-16T16:00:00Z
JFK,22.23,19.35,83.62,0.02,101.87,2.79,130.57,4,2017-09-16T17:00:00Z
JFK,21.15,19.3,89.06,0.02,101.89,2.93,135.54,2.5,2017-09-16T18:00:00Z
JFK,20.61,19.11,91,0.01,101.91,2.76,136.6,3,2017-09-16T19:00:00Z
JFK,20.18,19.02,92.94,0.01,101.92,2.42,133.69,3.5,2017-09-16T20:00:00Z
JFK,19.87,18.91,94.25,0.01,101.91,2.1,126.36,4,2017-09-16T21:00:00Z
JFK,19.81,18.87,94.25,0.01,101.89,1.67,116.44,5,2017-09-16T22:00:00Z
JFK,19.86,18.87,94.06,0.01,101.88,1.31,101.31,10,2017-09-16T23:00:00Z
JFK,19.88,18.9,94.12,0.01,101.88,1.24,81.67,10,2017-09-17T00:00:00Z
JFK,19.76,18.92,94.94,0.01,101.89,1.38,60.54,10,2017-09-17T01:00:00Z
JFK,19.6,18.93,95.94,0.01,101.89,1.82,43.43,10,2017-09-17T02:00:00Z
JFK,19.37,18.9,97.19,0.01,101.91,2.45,36.43,10,2017-09-17T03:00:00Z
JFK,19.15,18.85,98.12,0.02,101.94,2.92,37.18,10,2017-09-17T04:00:00Z
JFK,19.01,18.74,98.38,0.02,101.95,3.17,39.61,10,2017-09-17T05:00:00Z
JFK,19.62,18.92,95.69,0.02,101.97,3.27,41.03,10,2017-09-17T06:00:00Z
JFK,20.53,18.9,90.38,0.01,101.97,2.89,46.86,10,2017-09-17T07:00:00Z
JFK,21.53,18.88,84.81,0.01,101.97,2.7,52.77,10,2017-09-17T08:00:00Z
JFK,22.41,19.14,81.69,0.02,101.95,2.47,62.3,9,2017-09-17T09:00:00Z
JFK,23.01,19.23,79.19,0.03,101.94,2.31,73.52,8,2017-09-17T10:00:00Z
JFK,23.33,19.23,77.69,0.02,101.92,2.33,84.81,7,2017-09-17T11:00:00Z
JFK,23.5,19.3,77.19,0.01,101.89,2.55,94.56,8,2017-09-17T12:00:00Z
JFK,23.55,19.33,77.12,0,101.83,2.91,101.46,7,2017-09-17T13:00:00Z
JFK,23.41,19.32,77.75,0,101.79,3.23,106.42,7,2017-09-17T14:00:00Z
JFK,23.11,19.33,79.25,0,101.77,3.47,110.72,8,2017-09-17T15:00:00Z
JFK,22.63,19.37,81.75,0,101.77,3.66,113.5,10,2017-09-17T16:00:00Z
JFK,21.83,19.46,86.25,0,101.77,3.78,114.66,10,2017-09-17T17:00:00Z
JFK,20.81,19.48,92,0,101.76,3.75,112.67,7,2017-09-17T18:00:00Z
JFK,20.33,19.52,94.94,0,101.79,3.47,103.94,7,2017-09-17T19:00:00Z
JFK,20.06,19.48,96.38,0,101.81,3.18,89.86,10,2017-09-17T20:00:00Z
JFK,19.94,19.41,96.75,0,101.83,3.21,75.05,10,2017-09-17T21:00:00Z
JFK,19.89,19.36,96.62,0,101.85,3.53,65.93,10,2017-09-17T22:00:00Z
JFK,19.77,19.29,96.94,0,101.86,3.97,57.78,10,2017-09-17T23:00:00Z
JFK,19.58,19.2,97.62,0,101.83,4.58,50.06,10,2017-09-18T00:00:00Z
JFK,19.37,19.14,98.38,0,101.8,5.24,47.42,10,2017-09-18T01:00:00Z
JFK,19.26,19.08,98.75,0,101.77,5.81,49.69,10,2017-09-18T02:00:00Z
JFK,19.23,19.08,99,0.01,101.74,6.3,52.25,10,2017-09-18T03:00:00Z
JFK,19.21,19.11,99.25,0.01,101.75,6.55,54.76,10,2017-09-18T04:00:00Z
JFK,19.2,19.12,99.38,0.01,101.77,6.63,52.41,10,2017-09-18T05:00:00Z
JFK,19.94,19.19,95.44,0.02,101.79,6.52,46.99,10,2017-09-18T06:00:00Z
JFK,20.76,19.32,91.38,0.02,101.81,6.47,48.63,10,2017-09-18T07:00:00Z
JFK,21.76,19.53,87.06,0.03,101.84,6.31,54.87,10,2017-09-18T08:00:00Z
JFK,22.51,19.72,84.19,0.03,101.84,5.98,59.65,10,2017-09-18T09:00:00Z
JFK,22.9,19.83,82.81,0.02,101.81,5.81,62.02,10,2017-09-18T10:00:00Z
JFK,23.21,19.9,81.62,0.02,101.77,5.94,65.42,10,2017-09-18T11:00:00Z
JFK,23.37,19.92,80.88,0.02,101.74,6.1,71.03,10,2017-09-18T12:00:00Z
JFK,23.38,19.92,80.88,0.01,101.7,6.35,75.31,10,2017-09-18T13:00:00Z
JFK,23.2,19.92,81.69,0,101.67,6.56,75.95,10,2017-09-18T14:00:00Z
JFK,22.88,19.91,83.31,0,101.66,6.72,73.44,10,2017-09-18T15:00:00Z
JFK,22.56,19.87,84.62,0,101.65,6.78,69.98,8,2017-09-18T16:00:00Z
JFK,22.15,19.84,86.62,0,101.66,6.77,67.55,10,2017-09-18T17:00:00Z
JFK,21.48,19.79,89.94,0,101.68,6.97,64.5,10,2017-09-18T18:00:00Z
JFK,21.19,19.74,91.38,0.01,101.71,7.37,61.45,8,2017-09-18T19:00:00Z
JFK,21.05,19.73,92,0.02,101.73,7.73,61.31,10,2017-09-18T20:00:00Z
JFK,21.01,19.71,92.19,0.01,101.73,7.96,62.96,10,2017-09-18T21:00:00Z
JFK,20.89,19.73,93,0.01,101.69,7.61,60.8,10,2017-09-18T22:00:00Z
JFK,20.8,19.76,93.62,0,101.65,7.31,55.44,10,2017-09-18T23:00:00Z
JFK,20.65,19.73,94.38,0,101.61,7.45,49.46,10,2017-09-19T00:00:00Z
JFK,20.48,19.65,94.81,0,101.55,7.91,43.2,10,2017-09-19T01:00:00Z
JFK,20.35,19.53,94.94,0.01,101.53,8.29,35.95,10,2017-09-19T02:00:00Z
JFK,20.25,19.4,94.81,0.01,101.52,8.73,28.24,10,2017-09-19T03:00:00Z
JFK,20.12,19.27,94.75,0.02,101.5,9.16,23,10,2017-09-19T04:00:00Z
JFK,19.94,19.1,94.81,0.02,101.47,9.65,20.56,10,2017-09-19T05:00:00Z
JFK,20.07,18.98,93.31,0.03,101.46,9.99,21.27,10,2017-09-19T06:00:00Z
JFK,20.73,18.97,89.5,0.15,101.43,11.18,27.93,10,2017-09-19T07:00:00Z
JFK,21.43,18.98,85.81,0.4,101.4,11.91,30.69,10,2017-09-19T08:00:00Z
JFK,21.85,18.87,83.06,0.66,101.37,12.29,31.16,10,2017-09-19T09:00:00Z
JFK,22.05,18.78,81.62,0.75,101.32,12.62,32.51,10,2017-09-19T10:00:00Z
JFK,22.06,18.67,81,0.61,101.28,13.06,33.21,10,2017-09-19T11:00:00Z
JFK,21.9,18.69,81.94,0.27,101.21,13.06,30.49,10,2017-09-19T12:00:00Z
JFK,21.83,18.75,82.5,0.11,101.1,12.93,26.32,8,2017-09-19T13:00:00Z
JFK,22.03,18.81,81.88,0.16,101.02,12.75,23.16,10,2017-09-19T14:00:00Z
JFK,22.12,18.87,81.75,0.18,100.99,12.81,23.02,10,2017-09-19T15:00:00Z
JFK,21.84,18.94,83.5,0.15,100.97,13.15,21.54,10,2017-09-19T16:00:00Z
JFK,21.4,18.9,85.5,0.09,100.96,13.69,21.1,10,2017-09-19T17:00:00Z
JFK,21.08,18.92,87.38,0.03,100.96,13.74,21.9,10,2017-09-19T18:00:00Z
JFK,21.03,18.94,87.75,0,100.97,13.63,22.05,10,2017-09-19T19:00:00Z
JFK,21.06,18.89,87.25,0,100.95,13.42,20.38,10,2017-09-19T20:00:00Z
JFK,21.07,18.76,86.56,0,100.91,13.19,19.09,10,2017-09-19T21:00:00Z
JFK,21.03,18.67,86.19,0,100.88,12.93,17.8,10,2017-09-19T22:00:00Z
JFK,20.99,18.68,86.5,0,100.85,12.76,15.88,10,2017-09-19T23:00:00Z
JFK,20.99,18.76,87,0,100.83,12.77,15.03,10,2017-09-20T00:00:00Z
JFK,20.96,18.82,87.5,0.01,100.78,12.76,13.67,4,2017-09-20T01:00:00Z
JFK,20.83,18.8,88.06,0.01,100.74,12.56,10.83,3.5,2017-09-20T02:00:00Z
JFK,20.65,18.75,88.75,0.01,100.74,12.3,7.19,10,2017-09-20T03:00:00Z
JFK,20.54,18.73,89.25,0,100.77,11.97,3.11,10,2017-09-20T04:00:00Z
JFK,20.51,18.73,89.38,0,100.81,11.81,359.51,10,2017-09-20T05:00:00Z
JFK,20.75,18.75,88.19,0,100.86,11.77,356.88,10,2017-09-20T06:00:00Z
JFK,21.35,18.81,85.31,0,100.89,11.79,356.66,10,2017-09-20T07:00:00Z
JFK,22.16,18.84,81.38,0,100.93,11.84,0.64,10,2017-09-20T08:00:00Z
JFK,22.98,18.86,77.44,0,100.94,11.8,3.38,10,2017-09-20T09:00:00Z
JFK,23.6,18.95,75.06,0,100.92,11.52,1.59,10,2017-09-20T10:00:00Z
JFK,23.99,19.1,74,0,100.92,11.23,0.12,10,2017-09-20T11:00:00Z
JFK,24.14,19.16,73.62,0,100.93,10.84,359.42,10,2017-09-20T12:00:00Z
JFK,24.25,19.22,73.44,0,100.93,10.25,358.6,10,2017-09-20T13:00:00Z
JFK,24.33,19.25,73.25,0,100.94,9.62,358.09,10,2017-09-20T14:00:00Z
JFK,24.27,19.25,73.44,0,100.97,9.12,357.69,10,2017-09-20T15:00:00Z
JFK,24.01,19.25,74.62,0.01,101.01,8.66,357.98,10,2017-09-20T16:00:00Z
JFK,23.44,19.3,77.44,0.01,101.05,8.03,358.38,10,2017-09-20T17:00:00Z
JFK,22.74,19.21,80.38,0,101.09,7.73,358.9,10,2017-09-20T18:00:00Z
JFK,22.43,19.14,81.56,0,101.13,7.66,358.31,10,2017-09-20T19:00:00Z
JFK,22.1,19.13,83.12,0,101.15,7.28,352.84,10,2017-09-20T20:00:00Z
JFK,21.74,19.08,84.69,0,101.15,7.29,345.16,10,2017-09-20T21:00:00Z
JFK,21.49,19,85.62,0,101.15,7.47,338.72,10,2017-09-20T22:00:00Z
JFK,21.3,18.97,86.44,0,101.17,7.57,333.99,10,2017-09-20T23:00:00Z
JFK,21.12,18.93,87.25,0,101.19,7.67,331.14,10,2017-09-21T00:00:00Z
JFK,20.97,18.95,88.12,0,101.2,7.88,329.62,10,2017-09-21T01:00:00Z
JFK,20.86,18.99,89,0,101.21,8.09,330.04,10,2017-09-21T02:00:00Z
JFK,20.82,19.08,89.56,0,101.23,8.29,331.53,10,2017-09-21T03:00:00Z
JFK,20.83,19.11,89.81,0,101.26,8.44,333.51,10,2017-09-21T04:00:00Z
JFK,20.79,19.1,90,0,101.3,8.44,336.07,10,2017-09-21T05:00:00Z
JFK,20.88,19.08,89.31,0,101.34,8.33,338.9,10,2017-09-21T06:00:00Z
JFK,21.2,19.05,87.44,0,101.38,8.09,342.41,10,2017-09-21T07:00:00Z
JFK,21.69,18.98,84.5,0,101.4,7.94,348.77,10,2017-09-21T08:00:00Z
JFK,22.31,18.73,80.12,0,101.42,8.07,357.12,10,2017-09-21T09:00:00Z
JFK,22.82,18.44,76.31,0,101.44,8.18,358.91,10,2017-09-21T10:00:00Z
JFK,23.22,18.27,73.62,0,101.46,8.22,358.09,10,2017-09-21T11:00:00Z
JFK,23.48,18.13,71.88,0,101.45,8.19,359.29,10,2017-09-21T12:00:00Z
JFK,23.66,17.97,70.38,0,101.41,8.18,1.81,10,2017-09-21T13:00:00Z
JFK,23.73,17.86,69.62,0,101.38,8.11,3.37,10,2017-09-21T14:00:00Z
JFK,23.64,17.87,70,0,101.34,8.02,3.35,10,2017-09-21T15:00:00Z
JFK,23.23,18.01,72.44,0,101.35,7.8,3.27,10,2017-09-21T16:00:00Z
JFK,22.49,17.96,75.5,0,101.38,7.47,3.42,10,2017-09-21T17:00:00Z
JFK,21.97,17.81,77.19,0,101.42,7.45,3.61,10,2017-09-21T18:00:00Z
JFK,21.72,17.73,77.94,0,101.46,7.62,4.3,10,2017-09-21T19:00:00Z
JFK,21.48,17.58,78.44,0,101.47,7.69,5.66,10,2017-09-21T20:00:00Z
JFK,21.22,17.44,78.94,0,101.46,7.69,7.12,10,2017-09-21T21:00:00Z
JFK,20.93,17.21,79.19,0,101.44,7.75,6.77,10,2017-09-21T22:00:00Z
JFK,20.71,16.5,76.81,0,101.43,8.26,4.89,10,2017-09-21T23:00:00Z
JFK,20.34,15.64,74.38,0,101.41,8.77,2.6,10,2017-09-22T00:00:00Z
JFK,19.98,15.07,73.31,0,101.38,9.13,359.17,10,2017-09-22T01:00:00Z
JFK,19.59,14.65,73.06,0.01,101.35,9.62,357.86,10,2017-09-22T02:00:00Z
JFK,19.22,14.39,73.5,0.06,101.35,9.87,357.14,10,2017-09-22T03:00:00Z
JFK,18.94,14.26,74.12,0.09,101.36,9.9,355.66,10,2017-09-22T04:00:00Z
JFK,18.78,14.22,74.75,0.05,101.38,9.87,354.55,10,2017-09-22T05:00:00Z
JFK,18.98,14.2,73.75,0.01,101.41,9.83,353.06,10,2017-09-22T06:00:00Z
JFK,19.69,14.04,69.81,0,101.41,10.28,355.82,10,2017-09-22T07:00:00Z
JFK,20.7,14.35,66.94,0,101.41,10.25,359,10,2017-09-22T08:00:00Z
JFK,22.03,15.42,66.12,0.01,101.39,9.87,359,10,2017-09-22T09:00:00Z
JFK,23.19,16.47,65.81,0.03,101.35,9.36,357.03,10,2017-09-22T10:00:00Z
JFK,24,17.27,66,0.03,101.3,8.99,354.81,10,2017-09-22T11:00:00Z
JFK,24.57,17.69,65.44,0.01,101.24,8.89,354.45,10,2017-09-22T12:00:00Z
JFK,24.99,17.9,64.69,0,101.2,8.86,354.69,10,2017-09-22T13:00:00Z
JFK,25.26,18.05,64.19,0,101.16,9.12,356.07,10,2017-09-22T14:00:00Z
JFK,25.26,18.17,64.75,0,101.14,9.26,359.56,10,2017-09-22T15:00:00Z
JFK,24.94,18.34,66.75,0.01,101.13,9.12,5.16,10,2017-09-22T16:00:00Z
JFK,24.16,18.45,70.38,0.01,101.16,8.85,10.17,10,2017-09-22T17:00:00Z
JFK,23.34,18.32,73.38,0.01,101.19,8.87,11.84,10,2017-09-22T18:00:00Z
JFK,22.93,18.25,74.94,0.01,101.23,8.91,10.76,10,2017-09-22T19:00:00Z
JFK,22.48,18.13,76.38,0,101.24,8.93,8.19,10,2017-09-22T20:00:00Z
JFK,21.96,17.9,77.69,0,101.24,8.56,4.66,10,2017-09-22T21:00:00Z
JFK,21.47,17.44,77.81,0,101.25,8.58,3.03,10,2017-09-22T22:00:00Z
JFK,20.97,17.03,78.25,0,101.27,8.51,1.21,10,2017-09-22T23:00:00Z
JFK,20.49,16.74,79.06,0,101.28,8.16,357.42,10,2017-09-23T00:00:00Z
JFK,20.15,16.48,79.5,0,101.29,8.09,353.51,10,2017-09-23T01:00:00Z
JFK,19.89,16.31,79.94,0,101.31,8.2,352.67,10,2017-09-23T02:00:00Z
JFK,19.64,16.19,80.56,0,101.34,8.15,353,10,2017-09-23T03:00:00Z
JFK,19.45,16.1,81,0,101.36,7.86,351.65,10,2017-09-23T04:00:00Z
JFK,19.29,15.97,81.19,0,101.39,7.61,350.19,10,2017-09-23T05:00:00Z
JFK,19.59,15.93,79.44,0,101.43,7.14,348.7,10,2017-09-23T06:00:00Z
JFK,20.61,15.96,74.75,0,101.48,6.8,351.8,10,2017-09-23T07:00:00Z
JFK,22.06,16.73,71.75,0,101.53,7.19,2.99,10,2017-09-23T08:00:00Z
JFK,23.42,18.15,72.25,0,101.56,6.8,7.2,10,2017-09-23T09:00:00Z
JFK,24.4,18.73,70.56,0,101.55,6.14,6.5,10,2017-09-23T10:00:00Z
JFK,25.18,18.82,67.75,0,101.54,5.35,3.6,10,2017-09-23T11:00:00Z
JFK,25.87,18.74,64.75,0,101.5,4.69,1.53,10,2017-09-23T12:00:00Z
JFK,26.47,18.51,61.69,0,101.45,4.24,1.79,10,2017-09-23T13:00:00Z
JFK,26.98,18.14,58.5,0,101.4,4.03,3.56,10,2017-09-23T14:00:00Z
JFK,27.15,17.76,56.56,0,101.39,3.99,5.84,10,2017-09-23T15:00:00Z
JFK,27.07,17.35,55.44,0,101.4,3.77,9.54,10,2017-09-23T16:00:00Z
JFK,26.1,17.6,59.56,0,101.43,3.08,13.37,10,2017-09-23T17:00:00Z
JFK,25.01,16.73,60.19,0,101.48,2.72,14.79,10,2017-09-23T18:00:00Z
JFK,24.24,16.51,62.12,0,101.52,2.54,15.87,10,2017-09-23T19:00:00Z
JFK,23.41,16.42,64.88,0,101.55,2.44,16.52,10,2017-09-23T20:00:00Z
JFK,22.65,16.37,67.75,0,101.57,2.6,16.75,10,2017-09-23T21:00:00Z
JFK,22.05,16.34,70.12,0,101.57,3.01,16.46,10,2017-09-23T22:00:00Z
JFK,21.5,16.47,73.12,0,101.56,3.5,15.15,10,2017-09-23T23:00:00Z
JFK,20.88,16.92,78.25,0.01,101.57,4.07,12.54,10,2017-09-24T00:00:00Z
JFK,20.46,17.33,82.38,0.01,101.58,4.63,10,10,2017-09-24T01:00:00Z
JFK,20.19,17.37,83.81,0.01,101.57,5.09,7.77,10,2017-09-24T02:00:00Z
JFK,19.94,17.26,84.44,0,101.57,5.53,5.35,10,2017-09-24T03:00:00Z
JFK,19.69,17.51,87.25,0,101.59,5.68,3.55,10,2017-09-24T04:00:00Z
JFK,19.47,17.9,90.5,0,101.61,5.6,2.4,10,2017-09-24T05:00:00Z
JFK,19.88,18.32,90.62,0,101.63,5.34,2.68,10,2017-09-24T06:00:00Z
JFK,20.94,18.76,87.31,0,101.65,4.52,5.65,10,2017-09-24T07:00:00Z
JFK,22.4,19.42,83.19,0,101.67,4.23,14.75,10,2017-09-24T08:00:00Z
JFK,24.15,19.63,75.81,0,101.69,4.59,32.77,10,2017-09-24T09:00:00Z
JFK,25.28,19.31,69.44,0,101.69,4.06,43.91,10,2017-09-24T10:00:00Z
JFK,25.99,19.05,65.56,0,101.66,3.32,57.02,10,2017-09-24T11:00:00Z
JFK,26.3,19,64.19,0,101.64,2.79,76.9,10,2017-09-24T12:00:00Z
JFK,26.3,18.94,64,0,101.6,2.65,97.46,10,2017-09-24T13:00:00Z
JFK,26.15,18.85,64.12,0,101.55,2.71,114.57,10,2017-09-24T14:00:00Z
JFK,25.89,18.76,64.69,0,101.52,2.8,129.68,10,2017-09-24T15:00:00Z
JFK,25.36,18.81,67,0,101.51,3.01,146.76,10,2017-09-24T16:00:00Z
JFK,23.94,19.11,74.31,0,101.52,4.01,163.93,10,2017-09-24T17:00:00Z
JFK,22.58,18.87,79.38,0,101.54,4.87,177.79,10,2017-09-24T18:00:00Z
JFK,22.06,18.68,81.06,0,101.57,4.77,193.54,10,2017-09-24T19:00:00Z
JFK,21.76,18.73,82.81,0,101.61,4.35,210.8,10,2017-09-24T20:00:00Z
JFK,21.51,18.85,84.69,0,101.62,3.84,230.45,10,2017-09-24T21:00:00Z
JFK,21.37,19.03,86.31,0,101.61,3.21,253.15,10,2017-09-24T22:00:00Z
JFK,21.38,19.15,87,0,101.59,2.62,279.77,10,2017-09-24T23:00:00Z
JFK,21.5,19.21,86.62,0,101.56,2.19,311.38,10,2017-09-25T00:00:00Z
JFK,21.58,19.18,86.12,0,101.51,1.95,342.51,10,2017-09-25T01:00:00Z
JFK,21.61,19.17,85.94,0,101.5,1.72,12.9,10,2017-09-25T02:00:00Z
JFK,21.44,19.15,86.69,0,101.51,1.58,47.61,10,2017-09-25T03:00:00Z
JFK,21.17,19.2,88.38,0.01,101.55,1.6,77.05,10,2017-09-25T04:00:00Z
JFK,20.83,19.22,90.38,0.05,101.59,1.52,94.13,10,2017-09-25T05:00:00Z
JFK,20.94,19.33,90.44,0.03,101.64,1.29,100.49,10,2017-09-25T06:00:00Z
JFK,21.71,19.54,87.31,0,101.67,1.09,111.95,10,2017-09-25T07:00:00Z
JFK,22.69,19.62,82.81,0,101.7,1.12,109.95,10,2017-09-25T08:00:00Z
JFK,23.47,19.73,79.38,0,101.72,1.53,93.5,10,2017-09-25T09:00:00Z
JFK,24.3,19.53,74.62,0,101.7,2.37,83.37,10,2017-09-25T10:00:00Z
JFK,24.83,19.45,71.94,0,101.68,3.26,81.46,10,2017-09-25T11:00:00Z
JFK,25.08,19.42,70.75,0,101.62,3.91,85.19,10,2017-09-25T12:00:00Z
JFK,25.1,19.35,70.38,0,101.57,4.35,90.82,10,2017-09-25T13:00:00Z
JFK,24.89,19.24,70.81,0,101.53,4.67,96.15,10,2017-09-25T14:00:00Z
JFK,24.46,19.15,72.12,0,101.5,4.89,100.41,10,2017-09-25T15:00:00Z
JFK,23.63,19.05,75.38,0,101.5,5.02,107.59,10,2017-09-25T16:00:00Z
JFK,22.34,19.03,81.44,0,101.52,4.91,117.05,7,2017-09-25T17:00:00Z
JFK,21.18,19.05,87.56,0,101.55,4.47,121.27,9,2017-09-25T18:00:00Z
JFK,20.57,19.2,91.75,0,101.59,3.83,120.48,8,2017-09-25T19:00:00Z
JFK,20.16,19.28,94.56,0,101.61,3.39,117.92,10,2017-09-25T20:00:00Z
JFK,19.9,19.26,95.94,0,101.6,3.12,114.44,10,2017-09-25T21:00:00Z
JFK,19.83,19.21,96,0,101.58,3,111.69,10,2017-09-25T22:00:00Z
JFK,19.77,19.15,96.12,0,101.57,2.76,104.23,10,2017-09-25T23:00:00Z
JFK,19.73,19.09,96,0,101.56,2.57,89.3,10,2017-09-26T00:00:00Z
JFK,19.67,19.03,95.94,0,101.54,2.6,69.61,10,2017-09-26T01:00:00Z
JFK,19.6,18.98,96,0,101.52,2.82,50.84,10,2017-09-26T02:00:00Z
JFK,19.48,18.92,96.44,0,101.53,3.34,37.59,10,2017-09-26T03:00:00Z
JFK,19.31,18.88,97.25,0,101.54,3.88,34.07,10,2017-09-26T04:00:00Z
JFK,19.17,18.83,97.75,0,101.56,4.18,36.63,10,2017-09-26T05:00:00Z
JFK,19.54,18.82,95.5,0,101.58,4.17,43.63,10,2017-09-26T06:00:00Z
JFK,20.31,18.82,91,0,101.61,3.77,54.43,10,2017-09-26T07:00:00Z
JFK,21.05,18.73,86.56,0,101.63,3.66,63.65,10,2017-09-26T08:00:00Z
JFK,21.67,18.8,83.62,0,101.63,3.67,69.83,10,2017-09-26T09:00:00Z
JFK,22.33,18.9,80.88,0,101.61,3.81,73.42,10,2017-09-26T10:00:00Z
JFK,22.91,19.01,78.56,0,101.57,3.97,77.74,10,2017-09-26T11:00:00Z
JFK,23.41,19.01,76.25,0,101.51,4.08,83.3,10,2017-09-26T12:00:00Z
JFK,23.56,18.99,75.38,0,101.44,4.09,89.45,10,2017-09-26T13:00:00Z
JFK,23.48,18.92,75.44,0,101.38,4.06,93.98,2.5,2017-09-26T14:00:00Z
JFK,23.25,18.82,76.06,0,101.35,4.03,96.68,3,2017-09-26T15:00:00Z
JFK,22.77,18.81,78.25,0,101.35,4.19,100.95,10,2017-09-26T16:00:00Z
JFK,21.9,18.89,82.81,0,101.35,4.4,107.34,10,2017-09-26T17:00:00Z
JFK,21.14,18.94,87.12,0,101.36,4.43,110.86,6,2017-09-26T18:00:00Z
JFK,20.78,19.13,90.12,0.01,101.38,4.39,112.05,3.5,2017-09-26T19:00:00Z
JFK,20.57,19.37,92.75,0.01,101.39,4.46,113.2,10,2017-09-26T20:00:00Z
JFK,20.52,19.64,94.5,0.01,101.37,4.18,111.82,10,2017-09-26T21:00:00Z
JFK,20.64,19.87,95.19,0.01,101.33,3.51,102.86,10,2017-09-26T22:00:00Z
JFK,20.78,20,95.12,0.02,101.27,2.97,81.53,10,2017-09-26T23:00:00Z
JFK,20.82,19.98,94.88,0.02,101.22,3.35,56.79,10,2017-09-27T00:00:00Z
JFK,20.75,19.86,94.5,0.02,101.19,4.37,47.68,10,2017-09-27T01:00:00Z
JFK,20.73,19.65,93.38,0.01,101.16,5.23,49.67,10,2017-09-27T02:00:00Z
JFK,20.64,19.48,93,0.01,101.13,5.54,54.65,10,2017-09-27T03:00:00Z
JFK,20.43,19.48,94.19,0.01,101.13,5.52,57.95,10,2017-09-27T04:00:00Z
JFK,20.23,19.57,95.94,0.01,101.15,5.43,60.34,10,2017-09-27T05:00:00Z
JFK,20.48,19.76,95.62,0.01,101.17,5.26,60.04,10,2017-09-27T06:00:00Z
JFK,21.19,20.07,93.25,0,101.18,4.82,57.7,10,2017-09-27T07:00:00Z
JFK,22.49,20.37,87.69,0,101.16,4.96,65.41,10,2017-09-27T08:00:00Z
JFK,23.61,20.2,81.06,0,101.15,5.07,70,10,2017-09-27T09:00:00Z
JFK,24.26,20.1,77.5,0,101.11,5.15,75.96,10,2017-09-27T10:00:00Z
JFK,24.67,20.04,75.38,0,101.05,5.18,77.54,10,2017-09-27T11:00:00Z
JFK,24.99,20.03,73.88,0,100.97,5.27,72.67,10,2017-09-27T12:00:00Z
JFK,25.23,20.09,73.12,0,100.87,5.47,69.34,10,2017-09-27T13:00:00Z
JFK,25.35,20.19,73.06,0,100.79,5.72,69.78,10,2017-09-27T14:00:00Z
JFK,25.19,20.31,74.31,0,100.75,5.88,71.18,10,2017-09-27T15:00:00Z
JFK,24.8,20.44,76.56,0,100.73,5.96,72.3,10,2017-09-27T16:00:00Z
JFK,23.85,20.58,81.81,0,100.72,6.1,76.3,10,2017-09-27T17:00:00Z
JFK,22.9,20.54,86.44,0,100.75,6.53,81.68,10,2017-09-27T18:00:00Z
JFK,22.5,20.56,88.62,0,100.77,6.55,83.49,10,2017-09-27T19:00:00Z
JFK,22.13,20.61,90.88,0,100.74,6.35,79.23,9,2017-09-27T20:00:00Z
JFK,21.86,20.64,92.62,0,100.66,6.24,74.24,10,2017-09-27T21:00:00Z
JFK,21.58,20.65,94.31,0,100.57,6.02,69.9,10,2017-09-27T22:00:00Z
JFK,21.37,20.62,95.31,0,100.5,5.76,58.25,10,2017-09-27T23:00:00Z
JFK,21.21,20.54,95.81,0,100.49,5.84,37.33,10,2017-09-28T00:00:00Z
JFK,21.23,20.45,95.12,0,100.46,6.42,19.47,10,2017-09-28T01:00:00Z
JFK,21.3,20.33,94,0,100.44,6.86,11.16,10,2017-09-28T02:00:00Z
JFK,21.43,20.12,92.19,0,100.44,7.25,3.58,10,2017-09-28T03:00:00Z
JFK,21.53,19.8,89.88,0,100.45,7.67,0.35,10,2017-09-28T04:00:00Z
JFK,21.54,19.09,86.19,0,100.48,8.73,356.05,10,2017-09-28T05:00:00Z
JFK,21.36,17.55,79.31,0,100.56,10.09,351.14,10,2017-09-28T06:00:00Z
JFK,20.99,15.37,70.44,0,100.62,11.29,349.23,10,2017-09-28T07:00:00Z
JFK,21.28,13.97,63.06,0,100.63,11.19,346.72,10,2017-09-28T08:00:00Z
JFK,22.13,13.01,56.44,0,100.63,10.95,343.59,10,2017-09-28T09:00:00Z
JFK,22.89,12.51,52.12,0,100.61,10.72,340.85,10,2017-09-28T10:00:00Z
JFK,23.52,12.45,49.94,0,100.59,10.41,339.08,10,2017-09-28T11:00:00Z
JFK,24.04,12.51,48.62,0,100.58,10.14,337.31,10,2017-09-28T12:00:00Z
JFK,24.3,12.58,48.12,0,100.57,9.94,336.96,10,2017-09-28T13:00:00Z
JFK,24.3,12.64,48.38,0,100.58,9.8,337.01,9,2017-09-28T14:00:00Z
JFK,24.05,12.69,49.25,0,100.62,9.67,337.98,1.75,2017-09-28T15:00:00Z
JFK,23.45,12.62,50.81,0,100.68,9.53,338.15,10,2017-09-28T16:00:00Z
JFK,22.31,12.48,54.06,0,100.8,9.59,338.29,10,2017-09-28T17:00:00Z
JFK,21.05,12.1,56.88,0,100.92,9.87,340.04,10,2017-09-28T18:00:00Z
JFK,20.01,11.69,58.88,0,101.05,10.02,341.78,10,2017-09-28T19:00:00Z
JFK,19.05,11.39,61.25,0,101.15,10.18,341.9,10,2017-09-28T20:00:00Z
